User_Name,isVerified,DateOfReview,Rating,Review,hasProfanity
Brandi,True,2019-08-03,3.5,The seven when Mufasa dies was a little too much,False
E.S.,False,2019-08-03,5.0,Begin a bit slow but the rest was great,False
Layla L,False,2019-08-03,0.5,"Nothing like the original... the script is different, characters lacked emotion and it felt rushed. Very disappointed. ",False
AmAmbAmber,True,2019-08-03,2.5,"I didnt like or dislike. 
Would I pay to see it again? No. 
Am I regretting the money and time spent going to this movie? No. 
It was only barely ok because it was a remake of my childhood favorite. The Lion King will always be a cartoon in my book. Somethings just dont need a remake.",False
Karen,True,2019-08-03,2.0,This story worked better as an animated movie. I found it a bit boring and the lighting was off....the screen seemed fuzzy and not quite clear.,False
April,True,2019-08-03,5.0,"Love, Love, Love this movie!! 😍😍😍❤️❤️❤️",False
Heather,True,2019-08-03,5.0,I love you because the original storyline could not be beat and yet the way that it was done in life animal animation was something New and unique,False
Patricia T,True,2019-08-03,4.0,"Very entertaining and fun, I can't recommend it for kids under 8 
, too scary and violent.",False
John,False,2019-08-03,5.0,"wife and I seen this at the IMAX. CGI was great. left out a couple of funny items from the original. however, it was a great experience.",False
Julia R,False,2019-08-03,1.0,It was just awful. All of the dialogue felt very rushed and emotionless. ,False
👍👍,True,2019-08-03,5.0,"amazing 😍 👍👍
loved everything about it b brought back so many great memories from when I was a child",False
Lynda L,True,2019-08-03,4.5,"Movie was FANTASTIC!  Sound was WAY PAST the illegal decibal limits - VERY uncomfortable, especially the trailers and advertisments. Next time, if this loud I will complain.",False
Annie,True,2019-08-03,5.0,Well made & very entertaining.,False
,False,2019-08-03,3.5,Some questionable omissions and the fact that Elton John's voice for the opening score was not used a side. it was an enjoyable movie. worthy effort awesome cgi.,False
Rob C,True,2019-08-12,5.0,Excellent family movie and story. Great songs and CGI is phenominal.,False
Brandon,True,2019-08-03,4.5,It was good. Wish I felt emotion in this one like I did in the first one,False
Rod,True,2019-08-03,5.0,"Great movie, but to many hyenas.",False
Andy N,False,2019-08-03,1.5,"The voice acting was not great, the songs were awkward and forced, and this movie left me feeling disappointed. ",False
Non,True,2019-08-03,2.0,"The action was slow, not as enjoyable as the hype of the movie. It was beautiful to watch.",False
Chase Heighton,True,2019-08-03,1.0,Movie was 30 minutes late to start and wasn’t in 3D.,False
George,False,2019-08-03,4.0,I took my granddaughter and grandson and I am glad I did. Awesome movie,False
Aixa A,True,2019-08-03,5.0,Wonderful movie! Very well done!,False
Frank R,False,2019-08-03,3.0,"An unnecessary yet visually stunning accomplishment that, while mostly emotionally hollow, somehow (and thankfully) manages to emotionally connect in those iconic moments made infamous by its low(er)-tech yet superior predecessor. ",False
Robin W,True,2019-08-03,3.0,The animation was amazing but having animals talk like people....it just didn’t look right. The personality of the voice actors just didn’t translate to the faces of the animals. I did enjoy the humor of Timon and Pumba and the fact that they veered off the traditional script.,False
Momoko N,False,2019-08-04,2.0,"Shot for shot remake with less emotion. Found myself so bored half the time. The scenes failed to pull you in, and the songs were poor renditions of the original. Beyonce as Nala also pulls you out of the movie since her voice is so distinctive.",False
,False,2019-08-03,5.0,Fantastic special effects. But a couple scenes were missing ,False
Megan L,False,2019-08-03,1.0,The movie sucked and having to listen to Beyonce's obnoxious voice ruined it for me. ,False
not-a-movie-buff-at-all,True,2019-08-03,2.0,somehow have a harder time accepting real animals speaking in  English vs. animation.. somehow seemed darker than original vs endearing/uplifting.. not worth watching it.,False
Dave D,True,2019-08-03,2.0,Lost the charm of the original. The extra run time didn’t really add anything to the movie.,False
,False,2019-08-03,5.0,The critics are idiots. As good as the original. Totally enjoyable. The animation is virtually indistinguishable from real animals. ,False
the lion king,True,2019-08-03,4.5,they no have the Ice its hot inside,False
C McDow,False,2019-08-03,3.0,"While the visuals were stunning, the emotional moments fell short of the original and seemed like the characters were holding back. My kids enjoyed it, but it just didn't feel like it had the same magic as the original.  Timon and Pumba were my favorite.",False
Diane W,True,2019-08-03,5.0,The CGI was so good I believed it was real live animal's.  I really enjoyed it.  I can't wait when it comes out on DVD.,False
lisa,True,2019-08-03,5.0,I Loved it and so did the kids.,False
Condace P,True,2019-08-03,5.0,Great story. Wonderful animation.,False
brandon byrd,True,2019-08-17,3.5,A great remake of a even better classic.. Disney nailed it again.,False
Marica,True,2019-08-03,4.0,Couldn’t quite give this 5 ⭐️’s because you can’t beat the original. It’s still a job well done.,False
Nicol,True,2019-08-03,5.0,The movie did not disappoint.  Subtle changes but still the same great movie.,False
Aftab R,False,2019-08-03,0.5,The Original was far better... Missed opportunity. Don't waste your time. And money. ,False
Caryn G,True,2019-08-03,5.0,Great updated version of a classic,False
Noemi R,True,2019-08-03,3.0,Beyonce was horrible! The grown up voices were not good at all. Everything else was good.,False
Tammy,True,2019-08-03,4.0,Loved it! It was realistic. My granddaughter cried so I was sad but it was good.,False
Anyana,True,2019-08-03,4.0,The movie was overrated and I just wasnt too impressed. The plot was the same as the animation but too much stuff was changed about it,False
Misty J,True,2019-08-03,4.0,"I WOULD give this 5 Stars but one of my favorite lines was cut from the movie. Aside from that, I enjoyed it.",False
omar,False,2019-08-03,5.0,10/10 would recommend. beyoncé was amazing!,False
Pam N,False,2019-08-03,3.0,The movie was a bit slow for my liking but it still was a beautiful movie,False
Brenda,True,2019-08-03,5.0,It was a great movie and all 6 of my grandbabies loved it and are still talking about it,False
Laia A,False,2019-08-03,0.5,basically destroyed a classic using technology and erasing all humanity. ,False
Christina S,False,2019-08-03,4.0,"Out of all of the Disney live action remakes, this one did not stray from the classic! It is visually stunning & worth the ticket purchase. My 7-year-old & I walked out singing Hakuna Matata & haven't stopped since seeing it on opening weekend. ",False
Leah B,False,2019-08-03,3.0,"Great Movie with the same storyline, but badly put together",False
Jennie,True,2019-08-03,5.0,I loved it! it was def a beautiful movie! 💕🦁,False
Jasmine,True,2019-08-03,5.0,It reminded me of my childhood favorite  Disney  movie to an almost exact. The music was great slightly faster than the animation it seemed but overall I seen it twice in one week with and without the kids❤️ Will be going to see it one more time in 3D or IMAX alone!,False
Coffee Castle,True,2019-08-03,5.0,"Beautiful scenery, amazing job creating live animals and  stayed fairly true to the animated version.",False
William S,True,2019-08-03,5.0,"Spectacular animation, liked the original songs better but that’s okay, it was amazing.",False
Julia B,True,2019-08-03,5.0,Kids of all ages will absolutely love the Lion King!,False
,False,2019-08-03,3.0,The movie was somewhat good only because there was no emotion ,False
Kurt,True,2019-08-03,5.0,The computer generated images from our son and the storyline is touching would recommend it to anyone who wants to be entertained without the usual gratuitous sex and violence .,True
Heidi Wright,True,2019-08-03,5.0,This was one of my favorites so far .,False
Aaron,False,2019-08-03,2.0,Because of the realism in the animation you don’t get the bright colors and emotions that the earlier version showed,False
Lazaro R,True,2019-08-03,4.0,just lacks certain charm from the original,False
ryheem,True,2019-08-02,5.0,I thought it was a really good movie. It reminded me of my child and all the things I use to live about the lion king,False
teresa,True,2019-08-02,4.0,"It was a great film, loved the fact that mufasa stayed the same voice!",False
Jackson B,False,2019-08-02,5.0,"The movie was awesome!! I had awesome graphics, and it is better then the first movie!",False
Michelle,True,2019-08-02,2.0,live action lacked the same emotion the cartoon brought . Some of the acting(looking at you beyonce) was just plain bad.,False
Jesus,True,2019-08-02,3.0,when the Characters you love and care dont show emotions u kind of dont care either. keep with the original.,False
Alex H,False,2019-08-02,2.0,They just made the same movie again,False
Matt R,False,2019-08-02,2.5,"The original Lion King is SACRED to me. It is the movie that represents my childhood. Even now, 25 years later, I still get choked full of emotion watching it. But as I watched the, quote-on-quote ""live-action"" remake, I felt pretty much NOTHING. 

When Mufasa died (SPOILER ALERT), I felt NOTHING. 

When Simba roared to become king, I felt NOTHING. 

The film completely lacks the emotional depth of the original, and we're left with little more than a soulless shot-for-shot remake of the animated masterpiece. Granted, the visuals are spectacular, and the CGI is great, but this is that rare occasion where that is a bad thing. The animals look far too real to express any real form of emotion, which was my biggest concern going into this movie. 

The voice cast is solid, with Seth Rogen (Pumbaa) and Billy Eichner (Timon) stealing the show. They were even nice enough to bring back James Earl Jones to voice Mufasa. Unfortunately, that was the only returning member of the original voice cast, which I feel was a mistake. Chiwetel Ejiofor was an AWFUL replacement for Jeremy Irons as Scar, and the way the movie butchers the song ""Be Prepared"" is simply mind-boggling. The rest of the songs are perhaps the highlight of the film, providing you with a rush of nostalgia, most notably in the ""Circle of Life"" opening. To be honest, that may have actually been my favorite scene in the movie.

Nobody wanted a remake of The Lion King, which was already perfect in its original form. The only reason for this movie's existence is to be a quick cash grab, which Disney has gotten in the form of over a billion dollars and counting. For me, I've officially had enough of these cheaply made live-action remakes. Perhaps these films will resonate with this current generation of kids, and that's OK. The question now is whether or not it comes at the expense of mine.",False
Cece.vanderlaan,True,2019-08-02,5.0,loved it...now I've seen the original and Broadway liked this one the best,False
Linda,True,2019-08-02,5.0,Loved this movie!  CGI was very well done and the final fight scene was amazing!,False
Sherry S,True,2019-08-02,5.0,Loved the movie! Fabulous  production! A little to loud for us!,False
Nicholas,True,2019-08-02,5.0,"Breathe taking visuals throughout the movie. The movie stays true to the original classic story. Everytime one of songs came on, I was immediately transported back to 1994. 3D IMAX is a cutting edge way to view the movie and will be the only way I watch movies in the future",False
Julie V,False,2019-08-02,5.0,Phenomenal! Even better than I expected. Incredibly lifelike and they stuck to the original movie which I appreciated. I highly recommend,False
Shirley,True,2019-08-02,5.0,"Excellent movie, one of my favorites.  Sound and music were great!  Must see for all ages.",False
Joyce,True,2019-08-02,3.0,"Good.  I found it a bit slow because Ive seen the original roughly 11,000 times, so the fact that it followed the original almost shot for shot made it feel pretty stale at times.  It did pick up once Timon and Pumbaa made their appearance as there was some fresh comedy from that point on.",False
Gomi A,False,2019-08-02,4.0,"It was pretty cool. Absolutely same as it was as a cartoon but James Earl Jones was amazing and Timon and Pumbaa, especially Seth Rogen as Pumbaa that was just amazing haha",False
Luis,True,2019-08-02,1.0,"I was expecting more acción , I got bored..",False
d g,False,2019-08-02,3.0,Weird seeing the very expressive cartoon characters of the original being totally emotionless in perfect computer animations. But I guess it does it's job as a entry to the story for a younger generation. ,False
Caridad M,True,2019-08-02,5.0,The movie is amazing. Thank you World Disney World for keeping the entertainment completely magical.,False
Cynthia E,True,2019-08-02,3.0,I liked it but didn’t love it. Somewhat disappointed.,False
Natasha  H,True,2019-08-02,5.0,Wonderful done ...love love loved it !!! Could see again & again,False
Carlton S,True,2019-08-02,3.0,I think everyone will agree when I say nobody felt it would top the original. However overall good movie. The filming was phenomenal and I did not expect much of the film to match the first due to it now being animated. I thought the cast did phenomenal up until the adult Simba and Nala came into play.,False
Jelena B,True,2019-08-02,5.0,"Loved it! As I loved the classic, this movie also brought tears to my eyes and was very sweet and great for children! Great visuals also!",False
,False,2019-08-02,5.0,Omg omg omg omg omg omg best movie ever even better than the OG go see this film don’t take really young children ,False
CJ Tanele,True,2019-08-02,3.0,"Movie had bad pacing, no emotion.",False
Jynean,True,2019-08-10,5.0,It was excellent!  The scenery was breathtaking and the music was very good!,False
Randy20 W,False,2019-08-02,4.5,"Disney is great, another winner, the scenery is amazing and the CGI is so believable you will come away thinking they were real or at least realize you really can't ever believe anything you see on film again. ",False
Lori,False,2019-08-02,5.0,Well done! I enjoyed just as much if not more than the original!!,False
dolly,True,2019-08-02,4.0,Good movie overall but the first one was better!,False
Mary C,True,2019-08-02,4.0,"Hated Beyoncs voice!  Everything else, great!",False
Jimmy,True,2019-08-02,4.0,Wasn’t expecting like the cartoon but ok,False
Doug W,False,2019-08-02,3.0,"It was good, it worked, it was visually great, it was a cover song sung to exact same beat.   Wait for it on disc.",False
Sherece,True,2019-08-02,5.0,The movie was amazing. I thought I wouldn't like it as much as the original but I loved it. The music was a plus. We all enjoyed it!!,False
Rose,True,2019-08-02,3.5,"I enjoyed it, in large part because it brought back memories of the first one. Worth seeing but not as good as the original.",False
Helen R,True,2019-08-02,5.0,Great movie!  Stuck true to the original.,False
,False,2019-08-02,4.0,still fun..missed many of the original lines and scenes ,False
tatiana,True,2019-08-02,5.0,"still the same heartwarming story, great time with my son",False
Carol K,True,2019-08-02,3.0,"I liked the cartoon version better
 Music wasn't as good as the original.",False
Simone,False,2019-08-02,5.0,The cinematography looked as though the animals were real actors. The music score was amazing!!!!!,False
george m,True,2019-08-02,5.0,"Better than the original, Disney did a great job on this film!",False
Shane B,False,2019-08-02,4.5,"Great movie, still love the original '94 version better. This is an excellent remake. ",False
Stephen O,False,2019-08-02,4.5,Glorious animals that exist but really don't. I loved the music but the stage play sold me on it,False
Barbara E,True,2019-08-02,5.0,"Just as good as the movie, with some changes of course but still was good loved it",False
Jenny G,True,2019-08-02,5.0,loved all of it. brought back my child hood,False
Cece O,False,2019-08-02,1.5,"I originally walked into the theater hoping that I'd get a new take on a childhood classic. I had watched the movie many times as a child for it was my brother's favorite movie, and based on how Disney had rewritten the stories for this new age of live-action remakes (such as Maleficent not being as evil, and the side story in Dumbo) I had high hopes and high expectations. However, Disney did NOT meet up to those expectations. 

First off, the voice acting was not good, most notable in Beyonce's work. While I love Queen Bee, I detested her voice acting, and I'm quite sick of actual talented voice actors being replaced by A-List Celebrities just for the star quality to use in promotions to push out the movie and gain more money. Evidently, Disney values quantity over quality (not that I didn't already know this).

For the movie being a complete remake of the original without any new focus or plot-line, I at least expected it to be better, but it wasn't. The song sequences in the original were dull in the movie due to the lack of vibrant colors and stunning animation, and I was not very fond of the singing either. This was a definite complaint in 'Can You Feel the Love Tonight?' and 'I Just Can't Wait to be King'. There was simply too much riffing for it to be enjoyable (for me at least) and while the singers are talented, I just wasn't into the style of singing compared to Disney's simpler yet powerful music- where the singers shows their prowess in the power of their voice rather than in how much they can riff notes (again, I was mostly annoyed with Beyonce). It turned from a sing-a-long tune to a listen-and-appreciate song, which was not something I wanted from such a staple like 'I Just Can't Wait to be King'. 

Most egregious, however, was the fact that they CUT SCAR'S VILLIAN SONG! IT WAS LIKE THIRTY SECONDS! WTF!? IT MIGHT NOT BE A 'HELLFIRE', BUT IT WAS STILL GOOD, AND THE ANIMATION SEQUENCE FOR IT IN THE ORIGINAL WAS SO AMAZING WITH THE GREEN TINT AND EVERYTHING, UGH!

The only thing that was an improvement was the comic relief characters Timon and Pumbaa, and I wouldn't mind getting a Lion King 1 1/2, as long as they were just as funny.

I suppose the movie would be good for the new generation that can't compare it to the original (but I'd most certainly never let my little cousins watch this before feasting on the beauty that was 1994's Lion King), but for older viewers like me (lol, I'm only seventeen), DON'T WASTE YOUR MONEY. The original Lion King's on Netflix now, just watch it there. 

",False
Maria L,False,2019-08-02,4.0,Good memories from childhood,False
Marios P,False,2019-08-02,0.5,This is a product not a piece of art.,False
Daniel zavala,True,2019-08-02,0.5,I can’t make n I wanna see tha “( so bad is posible to help me I hope u guys can make something happen “(,False
Google,False,2019-08-02,5.0,It was amazing! It kept the key elements of the animated classic and added a few details to flesh out the story for an older audience. Really glad I watched it.,False
Marcia,True,2019-08-02,3.0,Loved the movie but hated that the movie started 20 minutes late because of previews. I hate that I paid to watch previews. And be frozen since it was so cold in there.,False
Irene,True,2019-08-02,5.0,I really enjoyed this movie! It bring a the spirit of The Lion King to the live action adaptation. Enjoyable and worthy to watch!,False
Froilan C,False,2019-08-02,3.0,"Disney's 2019 photorealistic remake of this 1994 animated classic was a full-on visual spectacle! It is the same old story you loved, the same old songs you sang to, and the same old characters you knew when you were a child. This might be the most straight up, shot for shot, beat for beat adaptation of a Disney classic. What it lacked in inspiration and creativity story-wise, it compensated with a stunning exhibition of the great power of modern CGI. The way the characters talked, sang, and acted didn't bother me despite the negative comments made on the animals' lack of emotions because of the authenticity the creative team wanted the characters to display. The Lion King (2019) is best seen on the biggest screen possible.",False
Chandelier,True,2019-08-02,0.5,"I didn’t like it at all I feel like the actors for some of the characters did not fit, a lot of the stuff was over stressed out and even when some of the characters where just talking out some of their lines it sounded like they where trying to sing it it was a mess to me I love thee original",False
Charlene,True,2019-08-02,5.0,I love that Disney stayed true to the original. Well done! We will be seeing this again and again and again!,False
Keo,True,2019-08-02,2.5,Animated version was better,False
Dreida C,False,2019-08-02,1.0,"Critics consensus is right on how it lacked energy and heart. It felt like it was created to make money and to get it over with, nothing more. Even though it can be argued that the actors were making it their role, the modern dialogue was mostly cliche, no substance. Most scenes felt rushed, and many just didn't flow, the transition was just not there. Poorly made in my opinion. ",False
Erin,True,2019-08-02,5.0,It followed the original so well and the animals looked so real. I loved the original and new songs and I would go see it again.,False
Sara,False,2019-08-02,4.0,"Good homage to the original, but it was missing key silliness that made the first great—“nope, wrong again” from Rafiki and the hula scene with Timon and Pumba we’re missing.",False
Carolyn,True,2019-08-02,5.0,"We took our 5 year old grandson, and we all loved it. We could not tell that the animals were not real.",False
Amanda A,True,2019-08-02,5.0,Loved it !!!! Great Movie,False
Katherine,True,2019-08-02,3.0,I liked the cartoon version better!!! Just not as excited as I thought! My favorite part was Timon n Pumba singing!!!,False
Ismael R,True,2019-08-02,5.0,"What more do you want want, its as real as it can get. 10/10",False
,False,2019-08-02,3.0,"It was cute and my kids enjoyed it. However, it was exactly like the cartoon but more boring. ",False
Tennille H,True,2019-08-02,3.0,I liked the cartoon version better. It didnt have a lot of the funny parts from the original one. I did not like Beyonc as Nala. And I love Beyonc.  I was just not impressed at all!,False
Winston,True,2019-08-02,4.0,Very similar to the original but still a very enjoyable time.,False
Marissa H,True,2019-08-02,3.5,"It was pretty much the same movie as the animated version but with realistic looking animals. I enjoyed it though, I felt like I was transported to Africa and was able to see these animals up close. I still cried at that one part so they got me emotionally invested. Also the music was amazing.",False
Steven D,False,2019-08-02,2.0,Meh! It just doesn't begin to measure up to the animated film or the play.,False
Christina,True,2019-08-02,5.0,Loved it!!! It made me feel like a little kid again watching the original cartoon movie!,False
Malia F,True,2019-08-02,5.0,"Loved how they brought the voice of James Earl Jones Back! The animals looked so real! It was exciting! I love this version better than the original. And, loved the added jokes!! Pinball and Timmon never disappoint!",False
Anthony B,True,2019-08-02,5.0,Great movie and very realistic!!,False
,False,2019-08-11,2.0,"OK. Nothing special. Spent way too much time emphasizing the fact that Simba only ate insects which is impossible for a lion, he would die. Not to mention it's supposed to be about the Circle of Life...you also can't replace Nathan Lane (Timon) and Ernie Sabella (Pumba). They did it so perfectly the first time. ",False
Kyle M,False,2019-08-02,4.5,"If you could think which Disney classic seems to be more of a masterpiece, taking it further on a majestic scale, ""The Lion King"" would arguably come to mind as the most outstanding animated presentation – with questionable origin, while Jon Favreau's reimagined ""The Jungle Book"" takes the top podium for the live-action medium. The obvious connection between the two films is Favreau's ambition of exploiting the amazing technological effects that brought ""The Jungle Book"" to life, with blended vie for faithfulness that marks his authorship, and ""The Lion King"", being Disney's Renaissance peak, is another nature film with a legendary stance that makes it a perfect challenge to tackle in another reimagining. The remake does not exactly reach the mighty volume but is without a doubt generally beautiful and honorably triumphant.

""The Lion King"", marking the 25th anniversary of the original majesty, is agreeably inferior but nonetheless great from the scenic imagery masking authentic natural wonders as the definite counterpart form of photorealism to the overall soul consisting the musical score and vocal performances. The kinetic energy between the CGI-created environment and the mostly new cast bringing their connected characters to life is what makes the onscreen appearances as perfect embodiments, indicating how utterly faithful Favreau passionately honored without ruining the formulaic greatness. With a lot of iconic aspects that could not be completely revised nor flipped whilst still the same narrative touch in the flow, he still obliged with the current traditional routine of modernizing meanings, differentiating insights and originated intentions that were more pointed out towards the classic with very little to improve. The story is Shakespearean through ""Hamlet"", and Favreau pushed the story closer to its original source material.

However, the film is mostly criticized for being more of a shot-for-shot remake without adding anything new to the whole story. While that may be true unlike how the past remakes enhanced the experience with updated storytelling and opportune positions for character arcs that were not thought of at the time,  and there are only little expansion in the script's subtle heftiness, it is rather proof that the story can still be told under a new aesthetic with the same enjoyment value – like how praiseworthy remakes did when reusing the formula. As the main intention is to honor the story, Favreau explored it dimensionally albeit being at times questionably disruptive in contrast to the original's smoothness, and the effects adds little more depth such as the expressions when emotions are expressed.

One element that pleasantly remains the same between the two is the music with composer Han Zimmer reprising his role in spiritually lifting the story's spirit once again, revitalizing the circle of life. The opening number, presented by the franchise's collaborative performer Lebo M featuring Rafiki theatrical performer Lindiwe Mkhize, gives the film's first impression with an ever-chilling effect as it amplifies the scene – and given the background information shows the faithful lengths that were pursued.

The Broadway-equivalent fine cast has lent their voices to the beloved, memorable characters with matching yet refreshing spirit including the update's more modernized tone. James Earl Jones' return as Mufasa is an awesome touch in revisiting the Pride Lands with the mightily classic guidance. The rest of the cast, becoming part of the challenging retelling, did exceptionally well in their performances, with some proudly matching the original voices as a step further of doing their part in honoring the legacy's initial characterization. The only flaw is not making up for agreeing in shorthand to follow the disruptive flow on very few, noticeable occasions.

Jon Favreau triumphs in successfully tackling the ambitious challenge of remaking a classic, while enforcing photorealism as another masking medium for filmic storytelling and again demonstrating faithful lengths in really connecting to the story while honoring it. He did just that in exploring the circle of life in a way he wanted to tell it, despite being more flawed than his previous jungle expedition that was only groundbreaking and additionally hefty. ""The Lion King"" may not roar as mighty nor in a majestic fashion to the king's royal level, the undemanding remake successfully and perfectly naturally replicated the epic power to bolster the entertainment value in being noted as this year's best live-action remake from the brand, with beauty and honor. (A)",False
TANIA,True,2019-08-02,5.0,I loved that the directors kept the essence of the cartoon movie from 20 years ago. This movie made me travel to my younger years. I enjoyed every part if it and my movie ticket was totally worth it. I want to see this movie earn a prize at the movie awards,False
Jon,False,2019-08-02,5.0,I enjoyed it dont get why so many hate it just cause its a remake doesnt mean you have to get your panties in a wad,False
Priyal R,False,2019-08-02,2.0,More like a nature documentary. Film did not need to be remade. Do not rush to the cinemas for this film. ,False
Briana W,False,2019-08-02,0.5,"Take everything you loved about the original and throw it all away, because this remake sucks all the life and soul out of it.  Did you like the Be Prepared song sequence and how spooky it was? TOO BAD- that's gone now!  Did you like the scene where Rafiki hits Simba with the stick? TOO BAD- that's gone too! Did you cry when Mufasa died the first time because of Simba's desperate please for help? Try not to laugh this time around because while Simba's voice actor pulls all the punches, the little lion on screen has so little emotion on his face you'll wonder if HE was the one who died!   --- Dreadful. Honestly a dreadful remake.  What happened, Favreau? What happened??",False
Leon S,False,2019-08-02,3.5,its a good film very enjoyable,False
David B,False,2019-08-02,2.5,"Same as the cartoon animation. CGI was great, but Beyoncé's voice acting was horrible.",False
R G,False,2019-08-02,3.0,"They cut Be Prepared in half and talked through half of the remainder like a casual conversation. Nuff said about the song topic.
The only attraction of this movie is the CGI. It's astounding in its beauty. Everything else is the exact same with worse delivery. C+ in my book. Seen better, seen worse.

P.S. the Be Our Guest reference was genius. Props to the writing team for that.",False
Cheryl A,False,2019-08-02,5.0,Remarkable film making.  It is a little unnerving to see how real the animals appear but the story soon carries you along.  Very enjoyable and a film that will make smike.,False
,False,2019-08-02,0.5,"if you love the lion king like I do, a shot for shot remake is going to be at least somewhat good because you're going to be sitting there remembering how good the lion king is in general. Disney the company is shamelessly making money off of these remakes and I'm rating it so low not because the movie is terrible, but because it's a not as good version of a movie I love made purely for profit. on the plus side, if you go home after watching this and watch the old one, you'll appreciate it that much more.",False
Jeremy I,False,2019-08-02,2.5,"A hollow adaptation with noticeably distracting voice talents that don't blend as well as the original. However, a few nicely added moments. ",False
Andy C,True,2019-08-02,5.0,Great movie ! The live action is incredible!!!,False
dave e.,True,2019-08-02,5.0,"A great story. great animation, true to Disney",False
Joseph P B,True,2019-08-02,5.0,"Great movie! Good for the kids, too!",False
Mona S,True,2019-08-02,5.0,Excellent version of a classic story,False
Dawn  G,True,2019-08-02,5.0,It was a wonderful movie.  just sad it isn't in theaters longer,False
Nadine Z,True,2019-08-02,2.5,"I was curious to see what this film was going to be compared to the stage version .That was stupid on my part, but nevertheless it turned out to be OK. There were some really young kids in the audience and they were frightened at several points in the film and that bothered me the most. Maybe a suggestion that the film is not intendedfor the under 4 crowd. It was better than I expected",False
Victoria,False,2019-08-02,5.0,Perfect film for all ages. It was like watching planet Earth with the songs and characters we love. Such an amazing time with my 3 year old,False
Diane M,True,2019-08-02,5.0,Amazing lifelike technology - enjoyed it very much.,False
Rebecca M,True,2019-08-02,5.0,"Great movie with good principles.  I wasnt sure if it would be full of political correctness which seems to be killing movies today, but it was great and a pleasure to see.",False
Mayi U.B.,True,2019-08-02,5.0,Loved everything about the movie,False
Alyssa B,True,2019-08-02,0.5,The movie wasnt loud. The experience sucked,False
Mah,True,2019-08-02,4.5,Great digital graphics!! Usually skeptical about remakes but this was awesome!!,False
Charlotte McDowell Montgomery,True,2019-08-02,3.5,"Outstanding, Amazing what was done w/animals. Great sound track.....",False
CAROLYN A,True,2019-08-02,1.0,"My 20yr old son is developmentally delayed, born with cerebral palsy, non-verbal, in a wheelchair and his respite caregiver who was supposed to take him to the movie The Lion King notified me that she could not work that day only hours before the movie that I had purchased the tickets on Fandango for the two of them. I did not realize or had ever read the refund policy like I should have and waited until the next day to try to get a refund but it was too late...no refund policy at that point. Out 20. My error.",False
Mad C,False,2019-08-02,0.5,"So they did away with some songs, some of the humor, and overall enjoyment from the original. I'm not against remakes but this one was a huge swing and a miss. Very disappointed and my son didn't even enjoy it. Beyonce was one of the worst voice actors I've ever experienced ",False
Solomon Sheard,True,2019-08-02,5.0,It was amazing how the animals was so realistic one of mine and my wife favorite movie and it just made it better for us. Great Job!..,False
debi c,True,2019-08-02,5.0,Truly Disney’s BEST!!!!,False
robert s,True,2019-08-02,3.5,I enjoyed the original animation version more. Sound was a little over the top for me & how do you replace a voice like Jeremy Irons?,False
Robert,True,2019-08-02,5.0,Awesome movie. Great picture quality and stuck with the original story,False
Efrain,True,2019-08-02,5.0,Wow I was 10 again. Great movie Phenomenal cast. We absolutely loved it,False
Billy C,False,2019-08-02,3.5,"Yes it does resemble every shot and line by line from the original film, but what suprised me with the film was it's breathtaking CGi that makes the film feel so realsitic. A good summer family film, and is a worhtly of your time if you can accept remakes. ",False
,False,2019-08-02,3.0,The Cgi was great but the Animals I think we’re too photorealistic and it looked weird when the talked because they looked to much like a real lion. The other problem is the voice acting felt almost lifeless and didn’t have the same heart as the original. ,False
Peach W,True,2019-08-02,5.0,"Awesome Movie : I laughed, cried, cheered, and got mad!",False
Fandango Customer C,False,2019-08-02,4.0,Elton John should have been the one singing.  I liked the original sound track better.,False
Linda M,True,2019-08-16,5.0,Loved it!  I watched it two times.,False
Peter  F,False,2019-08-02,1.0,Waste of opportunity. Even my kids were bored.,False
Rhonda,True,2019-08-02,4.0,Beautiful computer animation,False
Ash,True,2019-08-02,4.0,"Loved it, it did miss some great songs, but overall great!",False
,False,2019-08-02,3.0,"I've been excited about this live action (?) version of one of my all time favorite movies for a while now. Haven't seen Aladdin yet and thought Jungle Book & B&tB were both just okay. Then add to all of it the mediocre reviews I'd seen from @petertravers & others that I really align with & you get my reason for holding out a few weeks. Let me start by saying: the movie is amazing to look at & I have no idea how they have perfected were both just okay. Then add to all of it the mediocre reviews I'd seen from @petertravers & others that I really align with & you get my reason for holding out a few weeks. Let me start by saying: the movie is amazing to look at & I have no idea how they have perfected digital animation to a point that you can't tell what's real & what's not. I thought until I read otherwise today that the landscapes were all location shots & characters then digitally inserted. I had no idea the entire thing save one shot was digitally rendered. The knocks on it are legit: there's just not as much vibrancy & life as the original. You can't recreate those colorful, coordinated animations digitally. But it makes up for it by bringing to life an awesome story. You forget the animals aren't real. It's remarkable. Probably won't rent or purchase on demand but will watch when it comes on TNT later. Don't need to see again in theater but worth paying to see. Obviously appropriate for all ages.",False
Alex,True,2019-08-02,5.0,Loved everything!  I grew up watching the original and I loved how they didnt stray or change a thing.  This was perfect.,False
Andrew,True,2019-08-02,3.0,"The movie had its pros and cons like any other. The songs were pretty much all of key, changed a little, too different to want to enjoy maybe. It was not the classic lion king I remember. Most of the characters fit their roll, not all, but most. I understand the it is a remake, but the original was by far better.",False
Moon💞,True,2019-08-02,5.0,"I absolutely loved the movie, But I be prepared was really slow. But from there the movie was amazing.",False
